Side,Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Label
left,11.355822552243755,166.6741843281665,172.29281687490803,178.79283513890476,170.2156663138143,5.601840704562594,7.728642037819857,1.9536411374609037,0.7521614186898357,9.042332698013825,Bicep Curl
left,14.667109589681184,142.70363913749108,172.50703157584738,178.74483873026637,170.20923393496022,9.13972338342196,28.158998811359666,1.967127953490282,0.7179035284195511,9.08333198602564,Bicep Curl
left,14.170479992471613,60.11870937175762,173.1198721588199,178.35609885590586,171.94287750706224,9.148683573294543,110.7332010971466,1.8602435324392528,0.24059249238661964,7.845963314174448,Bicep Curl
left,12.454330066463884,10.686034533806057,173.69533308875043,177.87957772257738,171.633052413352,7.948074286280167,161.36537863023582,1.8004894129996627,0.34156808286065204,8.691925419590527,Bicep Curl
left,11.310355634663503,3.1118686293415245,173.95248090162906,177.74473138337376,171.59810119588494,6.921497760517969,169.96574293326364,1.6610023657617956,0.6077875859531265,9.001445180789146,Bicep Curl
left,10.904799057280291,1.1920970346933495,173.9833822123958,177.66462841715307,172.8489366371258,6.9602933264019695,174.23050121787827,2.0737540409891366,0.2862074366793109,7.417553370622243,Bicep Curl
left,10.90198868774604,1.4073968644694037,173.70234074812046,177.7481915158257,172.4661324563911,6.710281313016212,174.6959608311687,2.107496169971078,0.18341916927837926,7.6829287127906785,Bicep Curl
left,10.647109489323178,1.7083775775248038,173.60487550668313,177.69236168812716,172.35501281117388,6.355339436190143,175.35187964109915,2.104855597319401,0.23308397408728257,7.852521944909248,Bicep Curl
left,10.211676238541232,2.3938012016919066,173.48608454297243,177.11811962396436,173.5084235282401,5.6771897167065,176.71503906487396,1.9808348129077957,0.910596537541675,7.39765999381306,Bicep Curl
left,9.974831751882563,2.5850460348921565,173.6390295437954,177.00830905956622,174.04282481964464,5.589918591016018,176.99350436667567,1.9774831449333299,1.023078948191166,6.976622557128666,Bicep Curl
left,10.445023814042681,2.971884089494893,173.92427485454547,176.97721277569028,174.90927166702124,6.090825628679833,176.87971590438576,1.7232271425956849,1.307388056103133,6.396023681384664,Bicep Curl
left,10.450053653929427,3.067284432486023,173.80857854810526,176.9285122594266,175.950251005121,6.062973206622329,177.0029993903063,1.805946592123764,1.2733999996687884,5.321453300456937,Bicep Curl
left,10.924299276474558,3.006026411039877,173.56236396716022,177.19101175836246,175.9872822871642,6.263583523276282,176.74144971496995,1.7784703700353122,1.039442915850175,5.049588457784519,Bicep Curl
left,10.71410445922112,2.922658305586305,173.3667851289017,177.3687862483113,176.76838182908423,6.130681029773196,176.79100855701932,2.050960465154229,0.5933202895379613,3.8189518909443936,Bicep Curl
left,11.228720814364085,3.618110587083906,173.5657656940468,177.23722542678715,176.83382725175838,6.9202332364763075,176.69679371882685,2.126986880699575,0.6478409480513844,3.8089207712841766,Bicep Curl
left,11.38733791533665,3.833751995344869,173.6378949664644,177.10168220608068,176.8395124883043,7.222269091754929,176.61038972433604,2.198255292275106,0.7111409368697651,3.8673432728662074,Bicep Curl
left,11.421628715684918,3.8121626059391174,173.5147399761895,177.0020455488042,176.77677584028507,7.217256551410553,176.59376371652883,2.2820583388930133,0.7267199936561017,3.9457530735310886,Bicep Curl
left,11.716500389663478,4.063114078914485,173.642639377946,176.97603470264906,176.83358290211,7.575333716251362,176.4866470396728,2.217461362186456,0.8164574597262918,3.9795860486569747,Bicep Curl
left,12.252655432093661,4.430027949777949,173.68514080963533,177.1537643052127,176.37849599494615,8.007914026753923,176.42102175416034,2.0715335004991338,0.7851805387542534,4.402687072181432,Bicep Curl
left,12.064176578852834,4.095175885175165,173.63063289326576,177.23868862295828,176.38319476765918,7.684710274065357,176.40939242826872,1.9913798311748896,0.7805512245754481,4.393300996556037,Bicep Curl
left,11.295579875601128,2.883435677552667,173.42487340511408,177.47676080712415,176.1424641073692,6.542484181564306,176.34006107047782,1.823569228464416,0.7113035470340389,4.563872248223369,Bicep Curl
left,10.766367950754894,1.9983766940931287,173.2296604661966,177.57190625770875,175.3090836090349,5.728522628060611,176.2691565034498,1.7340368597669011,0.7058348248112285,5.391266094571327,Bicep Curl
left,10.265206520627284,2.2654886780133143,174.92843982899728,178.01709090909912,175.55333515185248,6.136648333490435,176.12816346708857,0.947586628004344,1.04727957793599,5.491267421549601,Bicep Curl
left,10.952652266262369,2.4306246958699083,174.66123688909477,177.75748103548202,176.08338136340942,6.444135696644208,175.98558392244422,0.8351855873871608,1.4180141213113249,5.333617795922652,Bicep Curl
left,11.668035393480073,2.796891823584293,174.08176086525265,177.4701654355052,175.99344590715216,6.8876572238274765,175.90819816771824,1.1410527344332935,1.3977191085382041,5.403090381473479,Bicep Curl
left,10.926123277559318,2.1543393738281362,173.5111716788616,177.09800379725726,174.87769467005,6.234022328210304,175.9189945195353,1.7984337116873932,1.1121023751691514,6.2316791521974455,Bicep Curl
left,10.760012197669871,1.5970418213867008,173.1341767067148,176.8873532760612,175.1903293776543,5.833209934365545,175.7625624366058,1.940696261647165,1.1802480579435526,5.9873140040796375,Bicep Curl
left,10.527732012035404,0.44032104890541246,171.95714859120952,176.35508145863636,174.18921708636108,5.560542157827766,174.8789299979968,3.0762949728966182,0.5815614538861289,6.383859574086332,Bicep Curl
left,10.175284047861961,0.5994971703824254,172.07358152350074,176.68054048489557,171.75419866620825,5.217593288117997,174.1821328900314,2.969527623163801,0.36935816815424977,8.59971935094529,Bicep Curl
left,10.274122442789734,1.9980350083987828,172.81350575408962,177.33693102105897,170.02904116481704,5.233243431127091,172.76800617669014,2.147232092267278,0.53073276377552,10.491249286087356,Bicep Curl
left,10.153473488122472,3.175059831360339,173.14376606354313,177.42723918791563,169.65744267823072,4.9228047043156,171.90130115135523,1.6278643382120033,0.9551516097341295,11.29257662860139,Bicep Curl
left,9.716575335362597,4.76639704181797,172.99357042644863,177.19513027671522,169.7728155499682,4.290266450941118,170.9415491001402,1.5822521342381064,1.2316489911816202,11.455135732299903,Bicep Curl
left,10.126186305838399,120.66376949551469,172.8266375122961,177.1262765792914,169.79811378119322,4.619469572209259,54.720955826426355,1.668393294974829,1.2142723098654058,11.412382131977996,Bicep Curl
left,9.913938088465263,166.51395948447214,172.82591094807427,177.28717950804472,169.88084195055816,4.442580992343739,9.050551314489509,1.704177431411434,1.0185862116767388,11.13294988648339,Bicep Curl
left,10.157458428139417,171.60672736056796,172.42331522703168,177.491224473396,171.45280127828414,4.7177170191370665,3.6838812711789237,2.137463378797924,0.3912998239961186,8.923282586769758,Bicep Curl
left,10.515005717234509,172.36570267553722,172.40646353491252,177.34289396505022,172.2245470811997,5.099144242322811,2.5441204170907232,2.178018438350749,0.49523858485374395,8.259327968155228,Bicep Curl
left,9.037346347355069,173.36165719091056,172.40509291699962,177.86231412399133,172.24859265954302,3.611059553318995,3.0351812446641513,2.1683408516406044,0.11864759467904272,7.72563178405984,Bicep Curl
left,7.501353470304955,174.53266867915372,172.7035803418077,178.7817008854833,172.17945248853292,2.345102855845257,3.1307675993180157,2.1384167079042067,0.9248746830665754,6.905381398301045,Bicep Curl
left,7.244666462519261,175.15942421227487,172.27981152728674,178.31106742967276,172.33973183756135,1.7190530776304234,3.131286637824988,2.1909625107747623,0.512878818709727,7.163037609164954,Bicep Curl
left,7.048790062516722,175.39532731672287,172.48365483378612,178.9616375517711,172.22420389843512,1.2854602335712286,3.330929177339818,1.7478509214942488,0.7159956221233267,7.07171047464188,Bicep Curl
left,6.0591411897536664,176.62078784888917,172.6890582009913,179.16979836148818,172.66534901135813,0.39036039998936994,3.0201244202987385,1.617697227799005,0.7929336501712048,6.552863810387233,Bicep Curl
left,5.533189624911327,177.16771756913354,172.5929268993408,179.97604160235568,171.34210892163745,0.6667649488854633,3.490207145103551,1.2237942128405357,1.201394935549579,7.4647763893556895,Bicep Curl
left,5.229833325199255,172.66772126726087,173.55258545277994,177.9078609576802,171.92089955163712,1.4237052898274227,8.75184451148112,0.22642801778964156,1.895124504261718,6.190530628939358,Bicep Curl
left,4.560644995403655,172.57496187013112,173.5327095773319,177.24521315298276,171.4286595775947,2.309223736371039,9.732106458859796,0.4126126309244715,2.3583109224517913,6.218815673827871,Bicep Curl
left,4.41071334719935,173.16921726046917,173.31352988473415,177.488897983994,171.78072731967416,2.5319298905243532,9.360874547088876,0.27318454621217864,2.2607832048947496,5.964420538077523,Bicep Curl
left,4.355216481075076,173.30413775578054,173.4176255210201,177.61987992017166,172.0931411965838,2.561404882732157,9.255541228366372,0.3464468157673556,2.0518911130203468,5.861170029823482,Bicep Curl
left,4.1778196545153525,173.81433056426906,173.54328240050938,177.67203507785163,172.14696782211644,2.6787785579551637,8.862880750755377,0.40972980458070335,1.9341860855775674,5.925196328781429,Bicep Curl
left,4.169416351186443,174.00134308022706,173.50746300524398,177.6501840524542,171.93645686322319,2.8195675530369106,8.81678227982597,0.5040914457891408,1.8595016030316462,6.210419442792021,Bicep Curl
left,4.0543258943425675,174.23773225579913,173.68416895046386,177.7522908537321,172.00348738703372,2.9675710307843586,8.72853857800737,0.7108333743352837,1.5483880059844208,6.455129039913346,Bicep Curl
left,3.8920583560606232,174.42256901114126,173.75500021398148,178.0558736389,172.15655747490464,3.152559195236639,8.728832497508336,0.8036487314528763,1.1526266175968984,6.699217725065507,Bicep Curl
left,3.8058887041034524,174.80797072227386,173.75108929121373,178.21661903884373,172.34581326833086,3.2564117254013962,8.447388872341696,0.8173408531402309,0.9790823006175376,6.684565353388687,Bicep Curl
left,3.731262267553628,174.9723295741459,173.8529472361794,178.1632427480637,172.40151705584782,3.2674594334049525,8.294109195215128,0.8553035655691138,0.9940902139640503,6.613774792889915,Bicep Curl
left,3.648652475594031,174.91441592618,173.90301089816236,178.30728952452966,172.83309874777476,3.325073274246841,8.40967972581941,0.8802116533532908,0.8263682038376311,6.351375673902072,Bicep Curl
left,3.6215871768757544,174.90932381631546,173.87888156403346,178.51415528281288,173.32689188457502,3.2852220482883725,8.374912925207521,0.7897506431192025,0.7118340334367035,5.973454729479535,Bicep Curl
left,3.56718854192285,174.98534300144922,173.8859243811929,178.79026312241973,174.04607101720927,3.3173749062156035,8.331085731711555,0.7746177813329974,0.45639609600919195,5.515263834743451,Bicep Curl
left,3.6265160318275362,174.95254555270063,173.8428479182987,179.28413090724243,174.5045170100665,3.3351011093139125,8.381635055023873,0.8083439699847776,0.14461487858755326,5.58463488448063,Bicep Curl
left,3.634271612132819,174.95093878979247,173.69456143387225,179.5392048887555,174.9455311730497,3.4318285514308045,8.48009401879559,0.7649147421710397,0.31950603208831624,5.3550178789684235,Bicep Curl
left,3.7183870976118274,175.94919486333015,173.68115681673197,179.59381097206028,174.90621785426055,3.3835954423926307,7.433811667171311,0.7871608046688212,0.3923177085557413,5.471364380160615,Bicep Curl
left,3.976654966174609,176.2030946185319,173.64576610773224,179.58831790054472,175.10782626384034,3.1488035766494042,6.9450416679955085,0.7754071443090716,0.37519923412278366,5.252172039728496,Bicep Curl
left,4.184590144587941,176.53243729220642,173.58544872886299,179.69400386909467,175.15491763709898,2.9675997897589665,6.4344625346598505,0.7419747557346171,0.44424579119528107,5.277034532118684,Bicep Curl
left,4.3328433347778885,176.7612283801566,173.14581657459573,179.60940086032278,174.823459077568,2.892869903530551,6.130960125609233,0.3824215505465547,0.11743252781118194,5.157744689274571,Bicep Curl
left,4.631528667484835,176.87316085467873,172.73568791283418,179.6582201671062,175.44723122053952,2.6899180998593972,5.816033918184527,0.1139534040360426,0.3097152321297114,4.268787559930593,Bicep Curl
left,4.99230737099815,176.29544351511626,172.17665087786384,179.83960087891754,174.7062089854489,2.5163945010137136,6.22016472849843,0.33255259189682534,0.4917920961622182,4.818888398673719,Bicep Curl
left,5.331511278832442,175.63712715452903,171.27042001891235,179.04347268311878,175.6621861515299,2.6173310880073566,6.979420368501514,0.7898058711275329,0.20976757972567528,4.513993609567595,Bicep Curl
left,5.587507505473684,176.15480272428988,170.88038426022305,178.92583889548888,175.7103407657127,2.6392989127000717,6.483772184714272,0.9010798648559963,0.21447982727561432,4.471481506977357,Bicep Curl
left,5.620101306165511,176.34028909958715,170.76547352129745,179.06088273839785,175.3338426145372,2.705461963470894,6.364314725442538,0.9176783740052704,0.12140745318207644,4.696741539772285,Bicep Curl
left,5.706832919068264,176.3255523750072,170.74313907024796,179.24162115471822,175.0270074516079,2.6922180292859115,6.365790168990594,0.8671491980252327,0.15663906142938516,4.874030883624285,Bicep Curl
left,5.7531257974979315,176.45574340337748,170.76570578165226,179.33080916253863,175.00603383627288,2.681358536071704,6.224786417971906,0.8095338776706047,0.17791882419627905,4.86382569585614,Bicep Curl
left,5.760223007776699,176.58814526833203,170.91353846868006,179.81669049957068,174.80990881456734,2.76931684377164,6.180529284083737,0.5691999857073625,0.3940475517597555,4.817082162839216,Bicep Curl
left,4.785933484764033,176.1557935917126,172.05939379528598,179.92836583924566,175.15224122798082,2.8716102460448307,6.715583723310928,0.3046011822705326,0.376455732517258,4.493946336326265,Bicep Curl
left,4.831823930585135,176.72854172698388,172.22908781565025,179.53318644837515,175.06351705725012,3.0113179739908813,6.282866496274021,0.1244315181807411,0.4141558502033342,4.542790602725898,Bicep Curl
left,4.5799676041890365,177.26836626271114,172.82184839574126,179.14451424714778,174.86438820299895,3.3189006513415102,6.050886732533952,0.7259768785651458,0.18026017978212042,5.001671943523787,Bicep Curl
left,4.2489551484866945,178.11579027068285,173.19965080532842,179.3264730594617,174.3811451072106,3.5768384667968163,5.461451238419395,1.0285339585953737,0.3689331661434017,5.971183573326923,Bicep Curl
left,4.075543736041583,177.71181054468173,173.3183635921199,179.27968662918886,174.3412171021828,3.591925522178437,5.8802271912604445,0.9890377589006955,0.28819427888657073,5.924866853532467,Bicep Curl
left,3.9815953524724956,175.4952017918447,173.4981654327745,179.31347742638863,174.60816082626715,3.4772169110063627,7.981543582752864,0.960214200430636,0.29283817776369864,5.663001284283401,Bicep Curl
left,3.821757924609388,175.3402070004334,173.68612705256183,179.27002807296586,174.54352036094718,3.4322270441374614,8.091464955816274,0.9433793913058848,0.23867132115607523,5.667385619284164,Bicep Curl
left,3.692134045223546,174.28390747748486,173.85599241039006,178.86987338462916,173.48107523079443,3.269597325928445,8.985052110221385,0.8217366952808326,0.33591071934450817,6.206863932389019,Bicep Curl
left,3.673045930207215,173.30471366038063,173.453575825593,178.73237331783378,173.08265346979246,3.1078370195566496,9.802281721796527,0.2533400254984173,1.0422339600596482,5.884521808454481,Bicep Curl
left,3.5442029402192095,175.67133610155716,173.79677227012235,178.34135766863795,172.57955542817874,3.1745199578431254,7.502378342016562,0.5232260988065053,1.1514367753396486,6.277635263719809,Bicep Curl
left,3.444806622465452,176.01348144979247,173.82908547002978,178.17207387584384,171.93370738404954,3.351582240659718,7.33738233590572,0.6315597186286631,1.2103248551429409,6.864119152877187,Bicep Curl
left,3.83566658701792,176.57081136148355,173.45091815197324,178.28814351398552,171.54537874158072,3.3536339424629373,6.782131032431596,0.6461073122756054,1.080197461483418,7.383099635039677,Bicep Curl
left,3.763109712395254,177.2063690830811,173.32259578317723,178.0943752408244,171.3733923356704,3.552887878763584,6.346042598440964,0.64464072317139,1.2745241792256559,7.359834801540407,Bicep Curl
left,3.8395143376351557,178.7786237754478,173.35025081403003,178.11654873395602,171.36096771288302,3.403476758542046,4.624996258956789,0.5999565786075635,1.2977298768440653,7.3489712893637416,Bicep Curl
left,4.525032534543393,177.7923781559646,173.100734114346,177.8611051079651,170.9684476956033,2.7017747020643252,0.516131238416388,0.34093926923919343,1.8180562558206337,7.219806169350048,Bicep Curl
left,5.160294465758674,178.6614021933076,172.72000289606726,178.32415807202025,171.1599720400609,2.15899769457651,0.8323253444955877,0.10997665988907267,1.6447556734319102,7.201970798788061,Bicep Curl
left,5.819750928131374,179.38085146303618,172.34828391513642,178.77404884011096,171.38126612201103,1.6960056251041244,1.0824881378572058,0.17608653400892726,1.3725598163113635,7.253522580822741,Bicep Curl
left,5.949832053253092,179.86742054955099,171.8603340138265,178.7696862726953,170.94477464407882,1.595300608706319,1.7296508029841189,0.6094485182434113,1.8344317131795829,7.2268607914323875,Bicep Curl
left,5.406395041518238,179.50104523086094,171.35975218191902,178.7417782459524,172.08814113092313,1.317491841156177,1.8176403610616332,1.9260174292197902,0.6750063706285091,7.249227392761877,Bicep Curl
left,5.39138753377843,179.45649846926733,171.63625938405315,179.09450521819144,171.9933454777723,1.3238620463379027,1.8693175490905154,1.6584866335259865,0.7584366286728785,7.259320203854417,Bicep Curl
left,5.6261227679824355,179.70836875722378,171.72975780462653,179.19010948789446,172.3917261384457,1.1425124609877102,0.8633342018823421,1.5130089352366771,0.7087793539513844,6.911223947039384,Bicep Curl
left,5.883959776840579,179.75498958626468,171.91582309263538,179.05872507459046,172.69382340898775,0.712847785286569,0.48980991780569016,1.504645077782068,0.5712466387160379,6.748928169115892,Bicep Curl
left,5.973899831648812,179.404838723124,172.0931499212956,179.03035775779713,173.04381999252237,0.47886349598769085,0.23201460584165032,1.4788005310231263,0.518459593673986,6.453232089217376,Bicep Curl
left,6.022356547815364,179.92317605316634,172.239893092913,179.01696751509743,172.6776202755588,0.3106358070781911,0.2874323019463762,1.4646908875399909,0.4916197802536993,6.8468216752775195,Bicep Curl
left,6.4016792488240615,179.98612854647953,172.42712694214632,178.66125184661198,172.8940407486334,0.38431517868413057,0.41723478837702244,1.5301972712846692,0.22043407232684867,6.920401602761721,Bicep Curl
left,6.455304267818632,179.4404824497308,172.64629443660795,178.45715070495416,172.82090637916934,0.5436028637030025,0.2192155347831421,1.4272312458399214,0.1662019907095639,7.300744961009264,Bicep Curl
left,7.086361566154424,178.2706707878289,172.68066087917285,178.22833799811264,172.8250376266045,1.3560390944958718,0.43467457836550394,1.584776277535795,0.22230772268645096,7.367566506353741,Bicep Curl
left,7.3667593681526355,177.39572293821894,172.8136002902699,178.16941601175293,172.7082403778312,1.802647453258749,0.8330525893101349,1.6199837450706709,0.2427590535958808,7.508027515536055,Bicep Curl
left,8.007826537930447,175.8666046000315,172.73531306911633,177.99428088652795,172.8696732950341,2.45557808597401,1.6941815918479113,1.711205906747651,0.31924006201258154,7.430366579224856,Bicep Curl
left,8.201497862859462,175.33272357872423,172.69871842226456,177.91482444001443,172.66119131638055,2.667404248323935,2.0138369372899323,1.7662472796686943,0.34205264451439066,7.663185934460352,Bicep Curl
left,8.159733396971278,174.28161265643593,172.62408458743224,177.8261722349431,172.4593414329926,2.629546998431887,3.099633612577988,1.8447830792773092,0.3513993376757393,7.8750068906371915,Bicep Curl
left,8.394001874795121,174.80183985729707,172.5701566927196,177.46920928158184,172.10974066656664,2.8082498706775243,2.4027461330205333,1.8434234674207595,0.6999762385660603,8.582749071180876,Bicep Curl
left,8.487753015779203,174.9904159634191,172.61089057434648,177.32348377198176,171.92532603297522,2.90005924003662,2.1239597013248477,1.8009889572913291,0.8862118178393673,8.95529675102816,Bicep Curl
left,9.11990792115864,174.13059739241373,172.6051167393051,177.1892091053993,172.15249540630265,3.482254116974512,2.399423629972211,1.757364697763505,1.0629773899256012,8.906059829839716,Bicep Curl
left,9.618353146551069,172.9773699667134,172.52552941372795,177.02129136761104,172.37883443964785,3.971775003762324,3.060916952117182,1.8282974170563835,1.1593299696563968,8.776575150392171,Bicep Curl
left,9.828861378151412,172.68590235655506,172.4875810010592,176.8528551698725,172.57703940767075,4.229929931979491,3.0943917297744283,1.9138435805490952,1.241754293467668,8.661126116456082,Bicep Curl
left,9.80412886681513,173.30990670901977,172.45695349366147,176.75429520140852,172.6144699520576,4.220948670913896,2.481610494222521,1.9601794446223852,1.2936890349610621,8.675851884760743,Bicep Curl
left,10.540366074367197,171.62996798864745,172.4197237953929,176.71409936133287,172.46980407114899,4.953780876631562,3.425106523672614,1.994303703912761,1.2997246278394865,8.826564268376073,Bicep Curl
left,10.844175777760087,170.52948152519426,172.41510716600862,176.75964923962638,172.340450041322,5.2858298614079375,4.192095508027739,2.0272179325557635,1.221542487896523,8.877448198185954,Bicep Curl
left,11.269196749717741,168.91870071284023,172.45704736767556,176.85841739936657,172.0019789897162,5.716629953467074,5.37099626759225,1.9913154843276586,1.1590179389230033,9.153114453802043,Bicep Curl
left,11.4882080312619,167.59297547441582,172.4533872721879,176.86674700079456,171.8733849922776,5.937525368926894,6.475141481419594,1.9969537298243887,1.1451012082249998,9.26774587176076,Bicep Curl
left,11.816653995572507,166.06106204173713,172.50007365508154,176.95858413573654,171.5026120701706,6.265602976491657,7.678904389597419,1.9500239228285627,1.1004974443048343,9.593627121976544,Bicep Curl
left,11.745357914838548,164.61354652100158,172.6468455595259,176.99088457574675,171.43301162263845,6.319850994587415,9.072342108439145,1.9289451289116388,1.089372714863584,9.652030033132046,Bicep Curl
left,11.333441593650253,163.33606794531414,172.69951630861698,176.98586347698406,171.44201990635463,5.981038802838381,10.689168180384383,1.9494034449239683,1.0739516489477035,9.62755586111763,Bicep Curl
left,10.01349449669589,13.80605933635144,172.7851094481377,176.98649608661245,171.11046892181412,4.729593320399745,161.4617193156154,1.9323924812843594,1.0901496094523262,9.975439126300117,Bicep Curl
left,10.257858881448175,20.698488000539903,172.8882484601492,177.02756691907263,170.83707765800784,4.995440835776697,154.30296895328337,1.8508803655343071,1.1305218804349964,10.289351302704116,Bicep Curl
left,11.161739831631502,13.801066888273057,173.2032643064192,177.0645252396295,170.67985035287228,5.870758616673052,160.32591222737238,1.5083328855588538,1.4356326918526334,10.752838517549234,Bicep Curl
left,10.518114697529985,2.93521474702562,173.25760533953843,177.14650500865108,170.91417314576384,5.256034639978551,171.80430026878042,1.4828104837978304,1.3794175563231499,10.46217982007985,Bicep Curl
left,9.291722499929824,1.667188918508441,173.30395196986842,177.24555428707438,170.86786068862224,4.053617553020896,177.60620795193535,1.4603359926305906,1.303147394116868,10.431970813789968,Bicep Curl
left,9.056903642754532,2.4057439003752754,173.39543483392876,177.36797405792495,170.85303961690423,3.8592772334502174,178.53345958192259,1.4094118996992693,1.2320863809388904,10.375447828520974,Bicep Curl
left,8.860439952953342,2.377061024737056,173.35677060788822,177.49195887072426,170.78515719320262,3.613022600759125,178.7498716364267,1.3982480880421746,1.1198250719589748,10.330536418905684,Bicep Curl
left,8.800497763902143,1.384600164123236,173.4488199720611,177.53724510131948,170.7783102244769,3.6421592468571036,177.73579729573342,1.395322720846914,1.0776991837176526,10.295021147199076,Bicep Curl
left,8.751276520160136,0.11095228309650745,173.45085811948684,177.66985936384378,170.8801470418073,3.599179831391865,176.28691230209625,1.3995400333668457,0.9417195808601327,10.056374051873396,Bicep Curl
left,8.68501495211277,0.6349450160670401,173.5853556347958,177.81693723308283,171.14697691463581,3.679744283304777,175.6833568620524,1.4118998631441195,0.7835848293396313,9.630130451530365,Bicep Curl
left,9.350852470283293,0.2633082099920497,173.79844256911056,177.75572292562077,171.09272055464626,4.625503253895446,175.63575693193278,1.4788113239686167,0.7777367862634886,9.678482640846083,Bicep Curl
left,9.723366848908766,0.7849871156160649,173.51303128297187,177.61776285114505,171.0216758780208,4.870761618765401,175.91208191301715,1.6366371705286429,0.7577294490226395,9.729294933794995,Bicep Curl
left,9.687390660704429,0.891163404675917,173.5164169086779,177.61419994966346,170.99614650759173,4.834063687186046,176.0546840316335,1.6325327565065348,0.7653353352760651,9.76249689689109,Bicep Curl
left,9.893643335817655,1.733106292248764,173.63512872848702,177.6229730065038,171.06398926615373,5.154631938779001,176.57522587278928,1.6282168436434366,0.7609772657021718,9.690229193709163,Bicep Curl
left,9.529836595262976,2.473793346025874,173.62490933118661,177.82209356250678,170.73735600111968,4.778261592524246,177.6906715913283,1.625713874523301,0.5672931649682184,9.820225296440723,Bicep Curl
left,9.230965117345672,2.772741995295688,173.7636056244676,177.8512145554588,170.52542719881916,4.496724235997879,178.26980716522743,1.5045828193431299,0.6579969498938144,10.124463274045084,Bicep Curl
left,9.194868422556944,2.7990691779160684,173.84497612472128,177.95751245198178,170.0509454126474,4.404589349709841,178.38818999976965,1.3674653795868896,0.6886567460199305,10.630068347367146,Bicep Curl
left,9.289889732021047,1.6389377833160983,174.12395717908086,178.02008775419566,170.45131501127207,4.484442288894507,177.15232202972217,1.0742379178846528,0.917884112377053,10.461279470159315,Bicep Curl
left,8.59857728258971,0.9060928005700141,174.74932329107102,178.53870082166776,170.08779593055473,3.69886562460216,175.3949302033454,0.36461869911107886,1.118051394337751,11.026068583982026,Bicep Curl
left,8.267168902154582,1.0915027155883603,174.9503654149619,178.62996373130014,169.98503297001153,3.5239644752018084,175.38473612856436,0.32208829522056137,1.0716704658445477,11.082200523238033,Bicep Curl
left,8.011713631542607,0.5421626532249196,175.00889507299527,178.54918241507147,170.32899403088055,3.4236208399106807,176.03433903965785,0.41454049264264575,1.0559915800219961,10.722562716769348,Bicep Curl
left,7.718309377191773,0.4536039155539947,175.03569086269576,178.51702885509238,170.81638534724542,3.377811633917997,176.16882806709006,0.6302391812465075,0.8687365099239958,10.046712604141668,Bicep Curl
left,7.43908718967001,0.37843554332383533,174.51812893547188,178.2026709365015,172.61592540816963,3.319317226392471,176.30253757897148,1.3637507734679304,0.45165230808880763,7.823781787627093,Bicep Curl
left,7.86359334961735,0.12012265097969013,174.29884493845907,178.08170503070392,173.41517949732702,3.730798456594741,176.38954154878041,1.569419735352226,0.36950153485810205,6.939460424105893,Bicep Curl
left,8.883516197515771,0.354159955661022,174.31584446259166,178.21722633051414,173.39671675267417,4.668349682817383,175.68637553941306,1.4700895588768164,0.33465429437663347,6.921784438349191,Bicep Curl
left,9.62138321974961,1.417285957363094,174.6987071319318,178.2482436864094,172.9358103293338,5.727996505059662,175.6895171606683,1.4094170369832366,0.3627910725816576,7.41227493780725,Bicep Curl
left,9.615848440652982,1.6895790736252723,174.89387374405356,178.35306711544487,173.27135383375278,5.9610244023082,175.72868028709135,1.4527941375356368,0.22587214150947502,6.928613196014707,Bicep Curl
left,9.287452930953757,1.7060024482000518,176.26786046443684,178.9093152848484,173.21678404762295,6.129672658588895,175.57642222207457,0.5820520921821823,0.5296106840104687,7.303682069543038,Bicep Curl
left,9.040058454924885,1.4974087199699893,176.40735132063054,178.98473012020725,173.27458990404415,5.956410795773931,175.54109692952238,0.5180493927267575,0.5197530428582001,7.235812049674917,Bicep Curl
left,8.778357424480879,1.3989407862842824,176.61774299950866,179.0854531509274,173.72726776967136,5.834510028986869,175.56455713532537,0.4491671391348504,0.49016131405478214,6.753163360343182,Bicep Curl
left,8.402772008536653,0.9040851934881687,176.71854421823988,179.07814203765028,173.88071310593554,5.4814978618605625,175.42289283211545,0.3734109718560818,0.5738867160453852,6.68536698880911,Bicep Curl
left,8.708792360428852,1.165487976994068,176.56599641318397,179.07381159153525,173.87347605959766,5.635436721302633,175.53026038708407,0.37286262679264737,0.5776335064870074,6.6964373817865015,Bicep Curl
left,8.044245715876526,1.3526841744812679,177.24354852830513,179.46765228563248,174.46727083261788,5.55796379403425,175.7948764982636,0.2879539620925876,0.2853581496846698,5.799741721076155,Bicep Curl
left,8.022036845253291,1.6039999898753066,177.4887533216385,179.69139463813875,173.95112097238203,5.801686720405592,175.8024551127529,0.3077674161772349,0.10985623133989479,6.071273843339314,Bicep Curl
left,8.410414022142113,1.8390382651259751,177.11230432874962,179.5537327144108,173.67421341782105,5.904494695509211,175.93457933142554,0.39321576481648823,0.12678070230955893,6.394757452126524,Bicep Curl
left,8.613131227699764,2.011856942145689,176.993736866223,179.5090249419108,173.43187527391015,6.033213591966547,175.9786163446973,0.4360570043292413,0.12686908630081623,6.637088526124466,Bicep Curl
left,8.65270585094554,1.9595823779677104,176.82786604391382,179.43703818074007,172.99370568743424,5.919748980579178,176.0398231525608,0.44832401563431207,0.16561586054302652,7.134250998824547,Bicep Curl
